 -9.7422066e-002  2.7096551e-001  2.0000000e+000
 -1.4474771e-001  2.1457922e-001  2.0000000e+000
 -1.2226906e-001  2.0989055e-001  2.0000000e+000
 -1.3184745e-001  2.7938495e-001  2.0000000e+000
 -2.9486283e-002  1.5977670e-001  2.0000000e+000
 -1.1846806e-001  2.3483122e-001  2.0000000e+000
 -7.7557696e-002  2.4175441e-001  2.0000000e+000
 -1.0577256e-001  1.8781424e-001  2.0000000e+000
 -7.3341687e-002  2.1078350e-001  2.0000000e+000
 -1.2294548e-001  1.4170780e-001  2.0000000e+000
 -1.4206807e-001  1.4260236e-001  2.0000000e+000
 -1.4267128e-001  2.0524374e-001  2.0000000e+000
 -4.9699840e-001  2.1677793e-001  2.0000000e+000
 -4.8585383e-001  3.3918617e-001  2.0000000e+000
 -5.1840652e-001  2.6142976e-001  2.0000000e+000
 -4.9480297e-001  3.1543446e-001  2.0000000e+000
 -4.8143543e-001  3.5376878e-001  2.0000000e+000
 -6.1942630e-001  3.8132091e-001  2.0000000e+000
 -3.7024322e-001  3.7028550e-001  2.0000000e+000
 -4.0554081e-001  2.7390465e-001  2.0000000e+000
 -4.0765694e-001  7.1085863e-002  2.0000000e+000
 -3.7025284e-001  8.7029352e-002  2.0000000e+000
 -3.2405074e-001  6.6498237e-002  2.0000000e+000
 -2.4442859e-001  8.1360114e-002  2.0000000e+000
 -3.8951621e-001  5.1838955e-002  2.0000000e+000
 -3.3764110e-001  4.4087595e-002  2.0000000e+000
 -2.6077469e-001  7.6534461e-002  2.0000000e+000
 -4.2997563e-001  3.3377445e-002  2.0000000e+000
 -3.7791809e-001  2.4170498e-002  2.0000000e+000
  8.0000000e-001  5.0000000e-002  2.0000000e+000
